x1,x2,y
-0.44540374696668106,-0.14326979575333276,0
-1.6052716208648667,0.4037281890803088,0
3.949180011853825,-1.1267149945362656,1
-5.831687697686223,1.0888276369940981,1
-3.432354878530477,2.557959020536258,1
-1.8489241542166104,0.5707712338292924,0
1.2668156795102394,0.08153169397365946,0
-5.384295837995027,-2.170469862654298,1
-0.021123182819839235,0.057903081587937784,0
-1.2295067736473513,4.779142283327963,1
4.011417120914228,-4.246976181539468,1
-1.1952653290169812,0.47915547025239563,0
-0.14590362868919884,-0.21501283991818207,0
-0.20412353354079704,-0.8773389055931373,0
0.46931722592733666,-1.172919858266471,0
0.9113676312453451,0.10873728371162904,0
1.6490233579884288,3.7899055399588955,1
-0.8732019592207102,0.02016558066820737,0
1.455937397113904,0.5642672905663441,0
-0.5750112164874159,4.05797140120953,1
-1.2404445931172403,0.5722942438171068,0
4.177217059660029,1.2596026677988297,1
0.22116608465338708,0.9068624726372873,0
2.689155515305442,-3.5749899423780507,1
4.304839077490534,-2.1958271690392475,1
-0.3774195860548647,-5.271472840838354,1
-4.554649778023262,-0.7782998276033026,1
-5.390569143865789,1.5320445293953988,1
-1.126322386025332,1.1497741374386319,0
-0.2225252249073799,-1.4728086093470447,0
0.026482882189256943,1.94121541184973,0
0.28171999290233796,-0.3566280868247429,0
0.33176761655880044,-1.0562816196134508,0
-1.368134905807685,-1.250511998234838,0
1.2486183233168549,-0.6343793305292416,0
4.656375218955818,-3.0347080214202666,1
0.0015998022681438834,0.014637373270120968,0
-0.07714542366332869,-0.04151702297086983,0
-0.16514519134508746,-0.09057901079226867,0
0.2522123157239597,0.6008640477014625,0
2.521474775861803,5.399400959097247,1
4.090674050060747,1.0297278341928857,1
5.327426286751546,-1.9081913703884048,1
-0.23443375663989433,-1.0841115983618894,0
-0.034997709973527885,-0.7407697748930508,0
-0.3261181233782736,-5.599232764371834,1
-3.979386095250913,-2.5885638137943277,1
2.6029499115180883,3.172828669155676,1
2.0948167514109253,-3.653896314688313,1
-1.5849450422607454,3.9840553049436545,1
0.14286889741747708,-5.301937488865659,1
-2.9802042712063024,4.247673085862476,1
-0.06450983373817973,-1.116552316671233,0
1.4880538900885836,0.4262950628008859,0
2.9791198675700077,3.552066400953491,1
-0.493215390347248,-0.3553607000966849,0
-0.28443324338454024,-0.11966085202525113,0
-0.8690056078120459,-0.09610647367964002,0
-0.5368393537913764,1.57557259949896,0
1.0655957881213893,-0.8071899984867903,0
0.961338622267248,-4.915936812148156,1
0.9834304948067214,1.2068089890012603,0
0.3316741576194298,0.2037870445940712,0
-0.40675663968894493,-1.7393131936112498,0
4.374992439581487,1.8456545292807238,1
-0.7046005233414198,-1.1393600187804305,0
-2.754012401725086,-3.9943749547404477,1
-0.4430519242384331,-4.326657728647603,1
0.5341309024026897,-0.21733973672784004,0
-5.200469393711938,2.4176699894166496,1
1.003566067798944,4.188682104352454,1
0.7335380884526029,0.10432376512901494,0
-0.2983988794300408,5.842067950969818,1
3.386733445839066,-4.323472478924291,1
-1.1303769977925364,-0.01467198470250929,0
3.781291849855055,1.4101393878890796,1
-4.244956784303742,2.776131522667656,1
0.28428433750062376,1.2989569128704084,0
-0.5933794304590289,-1.858832091275322,0
-4.412914266729616,-1.9514594492144983,1
-0.36417204674383447,4.315725812541439,1
0.19567566585754953,-0.19958472008358016,0
0.11852885096378342,-0.35992845836618004,0
5.482913420507919,-2.08522451954796,1
3.0128641110651238,-3.7856447545751037,1
-0.39535859773606596,-0.8518346193991821,0
0.03637551606757944,4.230823756630766,1
0.04084423888343374,1.5715979499420056,0
-0.48439375424329156,-0.3945305633823131,0
-0.35542385947075644,-0.24054148780312204,0
4.341907503699183,2.287854641523142,1
-4.225087792104274,-3.3005385387476927,1
1.7755435762594955,5.278927436698997,1
-2.7061865287093294,-4.260735882034651,1
-2.8205485465279914,3.1165052617416795,1
4.917628510089332,-1.1983775362950335,1
0.14277971635422673,0.21275893425880257,0
-1.5184203114696355,-0.6341501768500988,0
0.42547422285103503,5.164792037316598,1
-4.085399566417998,3.9781046487587823,1
-0.7820932876531832,1.1548241256647485,0
-0.047755393718391284,0.11836380814011134,0
0.31928177436534644,-0.32250668102080404,0
1.6955289584510318,-0.1958794856635972,0
-4.654988205124088,3.23187783093988,1
1.096004600166067,-1.0564603637580638,0
-3.064899814520137,-3.3891256314084632,1
0.7670089049399611,4.407077426577304,1
0.4218434246417542,1.664574923931629,0
-0.6667389879813825,1.3770810176908177,0
0.6642066669645352,-1.2441311620581703,0
4.009928058483734,0.7897077193562964,1
-0.2767428626950496,-0.2885594316851972,0
2.883420189361199,2.833027572636724,1
-0.539354729490318,0.5564660390705853,0
0.45909936258631673,-4.173048250361399,1
-0.7649767535910245,0.5500337337232483,0
-1.9064130951675093,-3.819796019725284,1
3.8823544421120175,-3.4474732397227257,1
-0.09717657325928793,-0.20742532291394944,0
5.32271712638517,2.1364431236215458,1
1.6608533931808673,0.12238430911276044,0
0.19339649848895696,0.20191730266166488,0
4.387782295510838,2.812941584554786,1
-0.0848106625711697,-1.3623536997757897,0
2.8717085455035294,-3.419360870164159,1
3.700850043924243,4.268327553924728,1
-5.748418951557832,0.13525246332633203,1
-0.649141664686271,0.28525382991343,0
-0.7585797750442888,-0.8475983227850667,0
-5.057527576941696,2.3072486660585936,1
-3.032891544983194,3.3227318190685784,1
-0.12457696303852187,0.9432185789205486,0
-2.1188696128388047,-5.2776951015726965,1
0.746418311139045,-0.46186236511673207,0
1.2642010503008045,-0.9374409890878367,0
4.636298990550273,-2.224787870273724,1
-3.078348986826834,2.8727253069764425,1
-4.456532152920314,0.5919898420136563,1
0.9520027058208239,3.999036383949234,1
0.5313124602468198,-5.568343593178109,1
0.09426383633561597,0.0686379480538964,0
-4.288800270155665,-2.126983614930464,1
-2.509162048849538,4.357679700991567,1
-1.5142928518239736,0.07553307608351996,0
0.7199433831927764,0.38634717026235416,0
4.193888758779747,0.9140762852747141,1
0.8552568008159835,-0.23452166540338515,0
-5.201498934538242,-0.22153176818568993,1
-3.9838939004144636,3.9825654779985333,1
