x1,x2,y
1.7866202912050264,-4.273417534882203,1
0.7115626419863774,5.058268586825377,1
-4.568745142855013,-0.34610111824957174,1
0.9098168525739451,1.3277108040382646,0
0.5831737418141859,1.55901696428415,0
1.0397633429120305,-0.8446865339430143,0
-1.9078580194882813,-0.35929986879127257,0
4.372270481783838,-3.782852856678951,1
0.7238214048449501,-0.16139167570285431,0
1.5403000933205597,0.15332150173767123,0
-1.5330249852827353,0.6242818449305442,0
0.6516096121824638,-1.3394355485796798,0
-4.508195676528337,-3.7626558602939673,1
0.10000720842580954,-0.7341390423091446,0
-3.322474483543285,-4.84361943496237,1
-0.03409382999101458,0.18524335933334446,0
4.51672909332024,-1.8215238302259817,1
-4.387902598653807,4.069834990514787,1
-1.1327424664679542,0.6124897354918503,0
1.6974666953623376,0.928927956054833,0
-3.0407579300540557,-4.395140460801283,1
-0.2550560797096541,5.487655152452099,1
-0.26086845303926937,0.89624864378558,0
1.321954132370075,-0.46251716101430634,0
-4.395823381055476,-3.9440076257669494,1
0.4073913341793901,-0.20144986360993522,0
-0.49675707857933943,-0.7194717545359273,0
-4.900440054944702,-1.735756565632964,1
-0.5424134812888867,-0.7191506014247274,0
-4.4860834769898315,-0.4822540791651572,1
-1.3856994491377854,-1.2310200708670056,0
-0.5721632861093858,0.07184397046543382,0
2.1515185775557133,4.869161173105329,1
-0.30136913464413934,-0.06631466001941819,0
5.084676555999293,2.491357094010005,1
-1.3006433753903683,1.4545386561037905,0
-5.363523449842669,-1.8065038511628708,1
3.8016224632115745,2.834211804303406,1
0.37478144828712867,-0.05600401479010496,0
0.6299687351271316,-0.9129055464377779,0
-0.27239217724832226,-0.06265403796684975,0
0.9349971894121265,0.0878117042051055,0
0.420563131030348,1.5148316807262734,0
4.274756965099977,0.8504671216165338,1
-0.038106546402156875,0.07888580803827201,0
-1.2628815213420146,0.03361421602592619,0
-0.5606073889370038,-5.759674746245327,1
0.1572261722867536,-0.35611351718923034,0
-3.025533569824768,3.2774325925144394,1
0.3324223504445547,1.611596124965964,0
-1.243053952461791,-0.9371981355792964,0
-0.8269236885513578,-1.123158886856299,0
-0.08795948928230068,-0.09248619870985396,0
0.4173120097016864,0.17833142545572245,0
0.17103653427527502,0.19078499797488846,0
5.022571659143442,-2.867222275554764,1
-1.4930052206172373,-0.29710266742462316,0
1.883306878054711,4.749972606687556,1
-0.2559463334574528,0.04483151329250813,0
4.394698052388477,1.0777473603528207,1
-4.264233237882327,-1.6224750226148483,1
-3.704949784857107,2.7611101002663863,1
-4.215961307460816,-0.10018422228817249,1
-0.5140874288298369,-0.35497294278842895,0
4.81837180536935,-2.9555028858388916,1
-5.208225175744377,-2.102259698540535,1
0.29935352061930515,-0.7148044813479514,0
1.173393912381416,4.483266367379757,1
-1.2639879265829668,-5.693402747504205,1
-4.917944727701785,2.9776244493791353,1
-1.6541749407700668,5.2424316346278115,1
-0.4537097015907833,-1.6023605772231988,0
0.3443639254307635,-5.443106832695638,1
-1.2155237676928492,-0.6210494521001702,0
2.184877631229141,-3.8109855286463956,1
3.02225246547544,-4.376768789248409,1
-2.0966531504356016,3.5115072735175854,1
-0.2476576135400765,-0.6027556407687203,0
-3.9639926717638017,-1.6832395821914892,1
-1.7199338897017866,5.263407940964187,1
0.6548878125230653,-4.021855498303729,1
2.3401579078383437,5.025920081083475,1
0.1520158013570311,0.9391868309761103,0
-1.2866233681272443,-0.45915552777643515,0
0.36549060618346335,0.7980437057619142,0
0.9983342292296307,4.1624504103425295,1
0.7014103908736381,-0.1038176858087152,0
-1.677307654896119,-0.36796818222169614,0
-1.3558882664921488,-1.1628535411621381,0
-3.8361338277167416,1.6826288213048006,1
4.376724323269865,0.9654432506523817,1
3.7046707475467504,-2.239982738327483,1
4.7473094744082145,0.007537155539397779,1
-3.357769170416402,-3.755526055935965,1
1.1109011395834665,1.031836588194151,0
1.5735436980546957,3.9107860861115795,1
-4.502063414737122,-2.243540608689755,1
-0.8314332212004368,0.308518079806597,0
1.1265598625876463,-4.093319903751737,1
-0.1814269249875393,-5.78947952201692,1
